uri,title,description,keywords,themes,distributions,reasons
"https://doi.org/10.5878/003054","HUS88 - Panelundersökningen 1988","The Household Market and Nonmarket Activities (HUS) project started as a joint research project between the Industrial Institute for Economic and Social Research (IUI) and Göteborg University in 1980. The ambition was to build a consistent longitudinal micro data base on the use of time, money and public services of households.

The first main survey was carried out in 1984. In addition to a contact interview with the selected individuals, all designated individuals participated in a personal interview and two telephone interviews. All respondents were asked about their family background, education, marital status, labor market experience, and employment. In addition, questions about the household were asked of the head of household, concerning family composition, child care, health status, housing, possession of vacation homes, cars, boats and other consumption durables. At the end of the personal interview the household head had to fill out a questionnaire including questions about financing of current home, construction costs for building a house, house value and loans, imputation of property values and loans, additions/renovations 1983, maintenance and repairs, leasing, sale of previous home, assets and liabilities, and non-taxable benefits. All the respondents had to fill out a questionnaire including questions about tax-return information 1983, employment income, and taxes and support payments. Two telephone interviews were used primarily to collect data on the household´s time use and consumption expenditures.

The 1986 HUS-survey included both a follow-up of the 1984 sample (panel study) and a supplementary sample. The 1986 sample included
1) all respondents participating in the 1984 survey, 2) the household heads, partners and third persons who should have participated in 1984 but did not (1984 nonresponse), 3) those individuals who started living together after the 1984 interview with an selected individual who participated or was supposed to participate in 1984, 4) members of the 1984 household born in 1966 or 1967.
If entering a new household, for example because of leaving their parental home, the household head and his/her partner were also interviewed. Respondents participating in the 1984 survey were interviewed by telephone in 1986.
Questions dealt with changes in family composition, housing, employment, wages and child care, and it was not only recorded whether a change had occurred, and what sort of change, but also when it occurred. The respondents also received a questionnaire by mail with questions mainly concerning income and assets.
Respondents not participating in the earlier survey were interviewed in person and were asked approximately the same questions as in the 1984 personal interview.

The 1988 HUS-survey was considerably smaller than the previous ones. It was addressed exclusively to participants in the 1986 survey, and consisted of a self-enumerated questionnaire with a nonrespondent follow-up by telephone. The questions dealt with changes in housing conditions, employment and household composition. The questionnaire also contained some questions on household income.

In many respect the 1991 HUS-survey replicated the 1988 survey. The questions were basically the same in content and range, and the survey was conducted as a self-enamurated questionnaire sent out by mail. This time, however, in contrast to the 1988 survey, an attempt was made to include in the survey the new household members who had moved into sample households since 1986, as well as young people who turned 18 after the 1986 survey. Earlier respondents received a questionnaire by mail containing questions about their home, their primary occupation and weekly work hours since May 1988 (event-history data), earnings in 1989, 1990 and 1991, household composition and any changes in it that might have occurred since 1988, child care and some questions on income. New respondents were also asked about their education and labor-market experience.

With respect to its design and question wording, the 1993 survey is a new version of the 1986 survey. The survey is made up of four parts:
1) the panel survey, which was addressed mainly to respondents in the 1991 survey, with certain additions; 2) the so-called supplementary survey, which focused on a new random sample of individuals; 3) the so-called nonresponse survey, which encompassed respondents who had participated in at least one of the earlier surveys but had since dropped out; 4) the time-use survey, which included the same sample of respondents as those in the panel and supplementary surveys.
Individuals in the nonresponse group were not included in the time-use survey. Most of the questions in the first three surveys were the same, but certain questions sequences were targeted to the respondents in a specific survey. Thus certain retrospective questions were asked of the nonresponse group, while specific questions on social background, labor market experience etc. were addressed to new respondents. In the case of respondents who had already participated in the panel, a combined contact and main interview was conducted by telephone, after which a self-enumerated questionnaire was sent out to each respondent by mail. The panel sample also included young people in panel households who were born in 1973 or 1974 as well as certain new household members who had not previously been interviewed. These individuals, like new respondents, were not interviewed by telephone until they had been interviewed personally. Thus technically they were treated in the same manner as individuals in the supplementary sample. The new supplementary sample was first contacted by telephone and then given a fairly lengthy personal interview, at the conclusion of which each respondent was asked to fill out a written questionnaire. In this respect the survey design for the nonresponse sample was the same as for the supplementary sample. The nonresponse sample also included young people born in 1973 or 1974 as well as certain new household members. The time-use interviews were conducted by telephone. For each respondent two days were chosen at random from the period from February 15, 1993 to February 14, 1994 and the respondents were interviewed about their time use during those two days. If possible, the time-use interviews were preceded by the other parts of the survey, but this was not always feasible. In each household the household head and spouse/partner were interviewed, as well as an additional person in certain households. Questions regarding the household as a whole were asked of only one person in the household, preferably the household head. As in earlier surveys, data from the interviews was subsequently supplemented by registry data, but only for those respondents who had given their express consent. There is registry information for 75-80 percent of the sample. The telephone interview is divided into following sections: administrative data; labor market experience; employment; job-seekers; not in labor force; education; family composition; child care; health status; other household members; housing conditions; vacation homes; and cars and boats. The questionnaire was divided into twelve sections: sale of previous home; acquisition of current home; construction costs for building a home; house value and loans; repairs; insurance; home-related expenses; sale of previous home; assets; household income; taxes; and respondent income 1992.

The 1996 telephone interview is divided into following sections: administrative data; labor market experience; employment; job-seekers; not in labor force; education; family composition; child care; health status; other household members; housing conditions; vacation homes; cars and boats; and environment. The questionnaire was divided into twelve sections: sale of previous home; acquisition of current home; construction costs for building a home; house value and loans; repairs; insurance; home-related expenses; sale of previous home; assets; household income; taxes; and respondent income 1995.

The 1998 telephone interview is divided into following sections: administrative data; labor market experience; employment; job-seekers; not in labor force; education; family composition; child care; health status; other household members; housing conditions; vacation homes; cars and boats; and municipal service. The questionnaire was divided into nine sections: sale of previous home; house value and loans; insurance; home-related expenses; assets; household income; inheritances and gifts; black-market work; and respondent income 1997.","TAXATION; BESKATTNING; HOUSING; BOENDE; LOCAL GOVERNMENT SERVICES; KOMMUNAL SERVICE; ENVIRONMENT; MILJÖ; CHILD CARE; BARNOMSORG; WORKING CONDITIONS; ARBETSFÖRHÅLLANDEN; WAGES; LÖNER; UNEMPLOYMENT; ARBETSLÖSHET; HOURS OF WORK; ARBETSTID; SAVINGS; SPARANDE; SHARES; AKTIER; HOUSEHOLDS; HUSHÅLL; HEALTH; HÄLSA; FISCAL POLICY; SKATTEPOLITIK; CARS; BILAR; INCOME; INKOMST; HOUSING ECONOMICS; BOSTADSEKONOMI; LABOUR AND EMPLOYMENT; ARBETE OCH SYSSELSÄTTNING; INHERITANCE; ARV; EDUCATION; UTBILDNING; MOONLIGHTING; SVARTARBETE; HOME OWNERSHIP; BOSTADSÄGANDE; HOUSING TENURE; BOENDEFORMER; PROPERTY, OWNERSHIP AND TENURE; EGENDOM, ÄGANDE OCH BESITTNING; HOME SELLING; BOSTADSFÖRSÄLJNING; HOME BUYING; BOSTADSINKÖP; HOUSING FINANCE; BOSTADSFINANSIERING; BOATS; BÅTAR; BUILDING COSTS; BYGGNADSKOSTNAD; EXPENDITURE; UTGIFT; SECOND HOMES; FRITIDSBOSTÄDER","http://publications.europa.eu/resource/authority/data-theme/SOCI","https://doi.org/10.5878/003054#distribution","Matchar miljönyckelord"
"https://doi.org/10.5878/003053","HUS86 - Tilläggsundersökningen 1986","The Household Market and Nonmarket Activities (HUS) project started as a joint research project between the Industrial Institute for Economic and Social Research (IUI) and Göteborg University in 1980. The ambition was to build a consistent longitudinal micro data base on the use of time, money and public services of households.

The first main survey was carried out in 1984. In addition to a contact interview with the selected individuals, all designated individuals participated in a personal interview and two telephone interviews. All respondents were asked about their family background, education, marital status, labor market experience, and employment. In addition, questions about the household were asked of the head of household, concerning family composition, child care, health status, housing, possession of vacation homes, cars, boats and other consumption durables. At the end of the personal interview the household head had to fill out a questionnaire including questions about financing of current home, construction costs for building a house, house value and loans, imputation of property values and loans, additions/renovations 1983, maintenance and repairs, leasing, sale of previous home, assets and liabilities, and non-taxable benefits. All the respondents had to fill out a questionnaire including questions about tax-return information 1983, employment income, and taxes and support payments. Two telephone interviews were used primarily to collect data on the household´s time use and consumption expenditures.

The 1986 HUS-survey included both a follow-up of the 1984 sample (panel study) and a supplementary sample. The 1986 sample included
1) all respondents participating in the 1984 survey, 2) the household heads, partners and third persons who should have participated in 1984 but did not (1984 nonresponse), 3) those individuals who started living together after the 1984 interview with an selected individual who participated or was supposed to participate in 1984, 4) members of the 1984 household born in 1966 or 1967.
If entering a new household, for example because of leaving their parental home, the household head and his/her partner were also interviewed. Respondents participating in the 1984 survey were interviewed by telephone in 1986.
Questions dealt with changes in family composition, housing, employment, wages and child care, and it was not only recorded whether a change had occurred, and what sort of change, but also when it occurred. The respondents also received a questionnaire by mail with questions mainly concerning income and assets.
Respondents not participating in the earlier survey were interviewed in person and were asked approximately the same questions as in the 1984 personal interview.

The 1988 HUS-survey was considerably smaller than the previous ones. It was addressed exclusively to participants in the 1986 survey, and consisted of a self-enumerated questionnaire with a nonrespondent follow-up by telephone. The questions dealt with changes in housing conditions, employment and household composition. The questionnaire also contained some questions on household income.

In many respect the 1991 HUS-survey replicated the 1988 survey. The questions were basically the same in content and range, and the survey was conducted as a self-enamurated questionnaire sent out by mail. This time, however, in contrast to the 1988 survey, an attempt was made to include in the survey the new household members who had moved into sample households since 1986, as well as young people who turned 18 after the 1986 survey. Earlier respondents received a questionnaire by mail containing questions about their home, their primary occupation and weekly work hours since May 1988 (event-history data), earnings in 1989, 1990 and 1991, household composition and any changes in it that might have occurred since 1988, child care and some questions on income. New respondents were also asked about their education and labor-market experience.

With respect to its design and question wording, the 1993 survey is a new version of the 1986 survey. The survey is made up of four parts:
1) the panel survey, which was addressed mainly to respondents in the 1991 survey, with certain additions; 2) the so-called supplementary survey, which focused on a new random sample of individuals; 3) the so-called nonresponse survey, which encompassed respondents who had participated in at least one of the earlier surveys but had since dropped out; 4) the time-use survey, which included the same sample of respondents as those in the panel and supplementary surveys.
Individuals in the nonresponse group were not included in the time-use survey. Most of the questions in the first three surveys were the same, but certain questions sequences were targeted to the respondents in a specific survey. Thus certain retrospective questions were asked of the nonresponse group, while specific questions on social background, labor market experience etc. were addressed to new respondents. In the case of respondents who had already participated in the panel, a combined contact and main interview was conducted by telephone, after which a self-enumerated questionnaire was sent out to each respondent by mail. The panel sample also included young people in panel households who were born in 1973 or 1974 as well as certain new household members who had not previously been interviewed. These individuals, like new respondents, were not interviewed by telephone until they had been interviewed personally. Thus technically they were treated in the same manner as individuals in the supplementary sample. The new supplementary sample was first contacted by telephone and then given a fairly lengthy personal interview, at the conclusion of which each respondent was asked to fill out a written questionnaire. In this respect the survey design for the nonresponse sample was the same as for the supplementary sample. The nonresponse sample also included young people born in 1973 or 1974 as well as certain new household members. The time-use interviews were conducted by telephone. For each respondent two days were chosen at random from the period from February 15, 1993 to February 14, 1994 and the respondents were interviewed about their time use during those two days. If possible, the time-use interviews were preceded by the other parts of the survey, but this was not always feasible. In each household the household head and spouse/partner were interviewed, as well as an additional person in certain households. Questions regarding the household as a whole were asked of only one person in the household, preferably the household head. As in earlier surveys, data from the interviews was subsequently supplemented by registry data, but only for those respondents who had given their express consent. There is registry information for 75-80 percent of the sample. The telephone interview is divided into following sections: administrative data; labor market experience; employment; job-seekers; not in labor force; education; family composition; child care; health status; other household members; housing conditions; vacation homes; and cars and boats. The questionnaire was divided into twelve sections: sale of previous home; acquisition of current home; construction costs for building a home; house value and loans; repairs; insurance; home-related expenses; sale of previous home; assets; household income; taxes; and respondent income 1992.

The 1996 telephone interview is divided into following sections: administrative data; labor market experience; employment; job-seekers; not in labor force; education; family composition; child care; health status; other household members; housing conditions; vacation homes; cars and boats; and environment. The questionnaire was divided into twelve sections: sale of previous home; acquisition of current home; construction costs for building a home; house value and loans; repairs; insurance; home-related expenses; sale of previous home; assets; household income; taxes; and respondent income 1995.

The 1998 telephone interview is divided into following sections: administrative data; labor market experience; employment; job-seekers; not in labor force; education; family composition; child care; health status; other household members; housing conditions; vacation homes; cars and boats; and municipal service. The questionnaire was divided into nine sections: sale of previous home; house value and loans; insurance; home-related expenses; assets; household income; inheritances and gifts; black-market work; and respondent income 1997.","TAXATION; BESKATTNING; HOUSING; BOENDE; LOCAL GOVERNMENT SERVICES; KOMMUNAL SERVICE; ENVIRONMENT; MILJÖ; CHILD CARE; BARNOMSORG; WORKING CONDITIONS; ARBETSFÖRHÅLLANDEN; WAGES; LÖNER; UNEMPLOYMENT; ARBETSLÖSHET; HOURS OF WORK; ARBETSTID; SAVINGS; SPARANDE; SHARES; AKTIER; HOUSEHOLDS; HUSHÅLL; HEALTH; HÄLSA; FISCAL POLICY; SKATTEPOLITIK; CARS; BILAR; INCOME; INKOMST; HOUSING ECONOMICS; BOSTADSEKONOMI; LABOUR AND EMPLOYMENT; ARBETE OCH SYSSELSÄTTNING; INHERITANCE; ARV; EDUCATION; UTBILDNING; MOONLIGHTING; SVARTARBETE; HOME OWNERSHIP; BOSTADSÄGANDE; HOUSING TENURE; BOENDEFORMER; PROPERTY, OWNERSHIP AND TENURE; EGENDOM, ÄGANDE OCH BESITTNING; HOME SELLING; BOSTADSFÖRSÄLJNING; HOME BUYING; BOSTADSINKÖP; HOUSING FINANCE; BOSTADSFINANSIERING; BOATS; BÅTAR; BUILDING COSTS; BYGGNADSKOSTNAD; EXPENDITURE; UTGIFT; SECOND HOMES; FRITIDSBOSTÄDER","http://publications.europa.eu/resource/authority/data-theme/SOCI","https://doi.org/10.5878/003053#distribution","Matchar miljönyckelord"
"https://doi.org/10.5878/002440","SIFO 1989: EG-opinionen","I denna undersökning, utförd av Svenska institutet för opinionsundersökningar på begäran av Svenska Arbetsgivarföreningen, fick respondenterna frågan om deras intresse av att följa vad som händer inom EG; deras åsikter om utvecklingen av levnadsstandarden, välfärden och antalet jobb om Sverige blir medlem i EG; inställning till den fria arbetsmarknaden inom EG och hur ett svenskt medlemskap skulle påverka t.ex. miljöskyddet, arbetsmiljön, och rikets säkerhet. Bakgrundsvariabler inkluderar information om kön, ort, ålder, svenskt medborgarskap, yrke, privat eller offentlig sektor, fackföreningsmedlemskap, röstningsvanor och politiska preferenser.","Swedish Institute of Public Opinion Research; INTERNAL POLITICS; INRIKESPOLITIK","http://publications.europa.eu/resource/authority/data-theme/SOCI","https://doi.org/10.5878/002440#distribution","Matchar miljönyckelord"
"https://doi.org/10.5878/002449","SIFO 1982: Bilismens politiska villkor","Svenska Institutet för Opinionsundersökningar (SIFO) genomförde denna undersökning på begäran av två motororganisationer, Bilindustriföreningen och Motorbranschens Riksförbund. Syftet med undersökningen var att undersöka opinionen runt hur frågor om bilism ska behandlas av politiker och myndigheter. Den svarande måste svara om de är överens eller inte med olika påstående så som; strängare miljökrav på bilismen, öka statsinkomster genom ökad beskattning av bilar och olika insatser för att göra det lättare eller svårare att äga eller använda bilar. De svarande tillfrågades om hushållets beroende av bil. Andra frågor handlade om tidningen ”utan bilen stannar Sverige”. Tidningen visades för de svarande och de fick ge sin åsikt om artiklarna och reklamen. Bakgrundsvariabler inkluderar ålder, boende, storlek på hushållet, ålder på medlemmar av hushållet, vuxna utflugna barn, bilägande, inkomst, civilstånd, utbildning, yrke, anställning i privat eller offentlig sektor, medlemskap i fackförening, storlek på arbetsplats, kön, medborgarskap och partipreferens. 
.","Swedish Institute of Public Opinion Research; PRESS ADVERTISING; TIDNINGSREKLAM; TAXATION; BESKATTNING; READING (ACTIVITY); LÄSANDE; CARS; BILAR; INCOME; INKOMST; ENVIRONMENTAL CHANGES; MILJÖFÖRÄNDRINGAR","http://publications.europa.eu/resource/authority/data-theme/SOCI; http://publications.europa.eu/resource/authority/data-theme/TRAN","https://doi.org/10.5878/002449#distribution","Matchar miljönyckelord"
"https://doi.org/10.5878/002450","SIFO 1987: Bilism och miljön","This study, carried out by the Swedish Institute of Public Opinion Research (SIFO) at the request of the motor magazine Din Bil, examines opinions on most important reason for pollution of the environment, attitude toward heavier environmental demands on cars, and on inner-city traffic limitations. The respondents were also asked about changes already made in one owns driving and changes one is prepared to do for improving the environment. Background variables include information on gender, age, Swedish citizenship, occupation, private or public sector, trade union, right to vote in general elections, voting habit, political party preference and party voted for in 1985.","Swedish Institute of Public Opinion Research; ENVIRONMENT; MILJÖ; CARS; BILAR","http://publications.europa.eu/resource/authority/data-theme/SOCI; http://publications.europa.eu/resource/authority/data-theme/TRAN","https://doi.org/10.5878/002450#distribution","Matchar miljönyckelord"
"https://doi.org/10.5878/003015","Mediapanel 1980","En särskilt viktig grupp i massmediesammanhang är barn och ungdom. Man antar att de intryck barnen redan från tidig ålder mottar från massmedierna starkt påverkar hur de uppfattar sig själva, det svenska samhället och vår internationella omgivning. Forskningsprogrammet Mediapanel undersökte dessa frågor. Programmet var uppbyggt kring en så kallad panelstudie, där skolungdomar i Växjö och förskolebarn och skolungdomar i Malmö vid flera tillfällen intervjuades om sina massmedievanor.
Mediapanelens databas började byggas upp i mitten av 1970-talet och sträcker sig över närmare 25 år. Totalt innehåller den data om drygt 5 000 barns och ungdomars familjebakgrund och uppväxtmiljö, aktiviteter, medieanvändning och attityder till medierna.

Mediapanel-programmets design bygger på en kombination av longitudinella studier och tvärsnittsstudier viket gör det möjligt att jämföra jämnåriga kohorter av barn och ungdomar från olika tidsperioder, t ex ungdomar på 70-talet med ungdomar i samma ålder på 80- respektive 90-talet. Det är även möjligt att longitudinellt följa samma barn från förskole- och lågstadieåldern, genom skolåldern och ungdomstiden, upp till vuxen ålder.

Frågorna täcker ett brett spektrum och behandlar t ex hur barn och ungdomar identifierar sig med individer på TV-skärmen, vad de tar del av, hur beroende de upplever sig vara av t ex TV, men också vilka alternativa aktiviteter de deltar i, hur mycket de umgås med familj och kamrater. Även frågor om hur de ser på världen i stort, liksom om deras uppfattning om Sverige och sin egen framtid.

Syfte:

Försöka förklara hur medievanor uppstår, hur de förändras med barnens ålder, vilka faktorer hos barnen själva och i barnens omgivning som hänger samman med en viss medieanvändning, samt vilka konsekvenser detta kan få.

Year of data collection 1980/1981. Cohort: Växjö, born in 1965, grade 9, born in 1967, grade 7, born in 1969, grade 5.","LISTENING TO MUSIC; MUSIKLYSSNANDE; RADIO LISTENING; RADIOLYSSNANDE; SCHOOLS; SKOLOR; LEISURE TIME; FRITID; SOCIAL ACTIVITIES (LEISURE); SOCIALA AKTIVITETER (FRITID); SCHOOLCHILDREN; SKOLBARN; TELEVISION VIEWING; TV-TITTANDE","http://publications.europa.eu/resource/authority/data-theme/SOCI","https://doi.org/10.5878/003015#distribution","Matchar miljönyckelord"
"https://doi.org/10.5878/67ps-jm14","Mediapanel 1983","En särskilt viktig grupp i massmediesammanhang är barn och ungdom. Man antar att de intryck barnen redan från tidig ålder mottar från massmedierna starkt påverkar hur de uppfattar sig själva, det svenska samhället och vår internationella omgivning. Forskningsprogrammet Mediapanel undersökte dessa frågor. Programmet var uppbyggt kring en så kallad panelstudie, där skolungdomar i Växjö och förskolebarn och skolungdomar i Malmö vid flera tillfällen intervjuades om sina massmedievanor.
Mediapanelens databas började byggas upp i mitten av 1970-talet och sträcker sig över närmare 25 år. Totalt innehåller den data om drygt 5 000 barns och ungdomars familjebakgrund och uppväxtmiljö, aktiviteter, medieanvändning och attityder till medierna.

Mediapanel-programmets design bygger på en kombination av longitudinella studier och tvärsnittsstudier viket gör det möjligt att jämföra jämnåriga kohorter av barn och ungdomar från olika tidsperioder, t ex ungdomar på 70-talet med ungdomar i samma ålder på 80- respektive 90-talet. Det är även möjligt att longitudinellt följa samma barn från förskole- och lågstadieåldern, genom skolåldern och ungdomstiden, upp till vuxen ålder.

Frågorna täcker ett brett spektrum och behandlar t ex hur barn och ungdomar identifierar sig med individer på TV-skärmen, vad de tar del av, hur beroende de upplever sig vara av t ex TV, men också vilka alternativa aktiviteter de deltar i, hur mycket de umgås med familj och kamrater. Även frågor om hur de ser på världen i stort, liksom om deras uppfattning om Sverige och sin egen framtid.

Syfte:

Försöka förklara hur medievanor uppstår, hur de förändras med barnens ålder, vilka faktorer hos barnen själva och i barnens omgivning som hänger samman med en viss medieanvändning, samt vilka konsekvenser detta kan få.

Year of data collection 1983/1984. Cohort: Växjö, born in 1969, grade 8.","LISTENING TO MUSIC; MUSIKLYSSNANDE; RADIO LISTENING; RADIOLYSSNANDE; SCHOOLS; SKOLOR; LEISURE TIME; FRITID; SOCIAL ACTIVITIES (LEISURE); SOCIALA AKTIVITETER (FRITID); SCHOOLCHILDREN; SKOLBARN; TELEVISION VIEWING; TV-TITTANDE","http://publications.europa.eu/resource/authority/data-theme/SOCI","https://doi.org/10.5878/67ps-jm14#distribution","Matchar miljönyckelord"
"https://doi.org/10.5878/jkxf-ap11","Mediapanel 1984","En särskilt viktig grupp i massmediesammanhang är barn och ungdom. Man antar att de intryck barnen redan från tidig ålder mottar från massmedierna starkt påverkar hur de uppfattar sig själva, det svenska samhället och vår internationella omgivning. Forskningsprogrammet Mediapanel undersökte dessa frågor. Programmet var uppbyggt kring en så kallad panelstudie, där skolungdomar i Växjö och förskolebarn och skolungdomar i Malmö vid flera tillfällen intervjuades om sina massmedievanor.
Mediapanelens databas började byggas upp i mitten av 1970-talet och sträcker sig över närmare 25 år. Totalt innehåller den data om drygt 5 000 barns och ungdomars familjebakgrund och uppväxtmiljö, aktiviteter, medieanvändning och attityder till medierna.

Mediapanel-programmets design bygger på en kombination av longitudinella studier och tvärsnittsstudier viket gör det möjligt att jämföra jämnåriga kohorter av barn och ungdomar från olika tidsperioder, t ex ungdomar på 70-talet med ungdomar i samma ålder på 80- respektive 90-talet. Det är även möjligt att longitudinellt följa samma barn från förskole- och lågstadieåldern, genom skolåldern och ungdomstiden, upp till vuxen ålder.

Frågorna täcker ett brett spektrum och behandlar t ex hur barn och ungdomar identifierar sig med individer på TV-skärmen, vad de tar del av, hur beroende de upplever sig vara av t ex TV, men också vilka alternativa aktiviteter de deltar i, hur mycket de umgås med familj och kamrater. Även frågor om hur de ser på världen i stort, liksom om deras uppfattning om Sverige och sin egen framtid.

Syfte:

Försöka förklara hur medievanor uppstår, hur de förändras med barnens ålder, vilka faktorer hos barnen själva och i barnens omgivning som hänger samman med en viss medieanvändning, samt vilka konsekvenser detta kan få.

Year of data collection 1984/1985. Cohort: Växjö, born in 1969, grade 9.","LISTENING TO MUSIC; MUSIKLYSSNANDE; RADIO LISTENING; RADIOLYSSNANDE; SCHOOLS; SKOLOR; LEISURE TIME; FRITID; SOCIAL ACTIVITIES (LEISURE); SOCIALA AKTIVITETER (FRITID); SCHOOLCHILDREN; SKOLBARN; TELEVISION VIEWING; TV-TITTANDE","http://publications.europa.eu/resource/authority/data-theme/SOCI","https://doi.org/10.5878/jkxf-ap11#distribution","Matchar miljönyckelord"
"https://doi.org/10.5878/ds24-cw84","Mediapanel 1978-1985","En särskilt viktig grupp i massmediesammanhang är barn och ungdom. Man antar att de intryck barnen redan från tidig ålder mottar från massmedierna starkt påverkar hur de uppfattar sig själva, det svenska samhället och vår internationella omgivning. Forskningsprogrammet Mediapanel undersökte dessa frågor. Programmet var uppbyggt kring en så kallad panelstudie, där skolungdomar i Växjö och förskolebarn och skolungdomar i Malmö vid flera tillfällen intervjuades om sina massmedievanor.
Mediapanelens databas började byggas upp i mitten av 1970-talet och sträcker sig över närmare 25 år. Totalt innehåller den data om drygt 5 000 barns och ungdomars familjebakgrund och uppväxtmiljö, aktiviteter, medieanvändning och attityder till medierna.

Mediapanel-programmets design bygger på en kombination av longitudinella studier och tvärsnittsstudier viket gör det möjligt att jämföra jämnåriga kohorter av barn och ungdomar från olika tidsperioder, t ex ungdomar på 70-talet med ungdomar i samma ålder på 80- respektive 90-talet. Det är även möjligt att longitudinellt följa samma barn från förskole- och lågstadieåldern, genom skolåldern och ungdomstiden, upp till vuxen ålder.

Frågorna täcker ett brett spektrum och behandlar t ex hur barn och ungdomar identifierar sig med individer på TV-skärmen, vad de tar del av, hur beroende de upplever sig vara av t ex TV, men också vilka alternativa aktiviteter de deltar i, hur mycket de umgås med familj och kamrater. Även frågor om hur de ser på världen i stort, liksom om deras uppfattning om Sverige och sin egen framtid.

Syfte:

Försöka förklara hur medievanor uppstår, hur de förändras med barnens ålder, vilka faktorer hos barnen själva och i barnens omgivning som hänger samman med en viss medieanvändning, samt vilka konsekvenser detta kan få.

Year of data collection 1978/1979, 1980/1981, 1983/1984 and 1984/1985. Cohort: Växjö, born in 1969, grades 3, 5, 8 and 9.","LISTENING TO MUSIC; MUSIKLYSSNANDE; RADIO LISTENING; RADIOLYSSNANDE; SCHOOLS; SKOLOR; LEISURE TIME; FRITID; SOCIAL ACTIVITIES (LEISURE); SOCIALA AKTIVITETER (FRITID); SCHOOLCHILDREN; SKOLBARN; TELEVISION VIEWING; TV-TITTANDE","http://publications.europa.eu/resource/authority/data-theme/SOCI","https://doi.org/10.5878/ds24-cw84#distribution","Matchar miljönyckelord"
"https://doi.org/10.5878/c65s-m764","Mediapanel 1978","En särskilt viktig grupp i massmediesammanhang är barn och ungdom. Man antar att de intryck barnen redan från tidig ålder mottar från massmedierna starkt påverkar hur de uppfattar sig själva, det svenska samhället och vår internationella omgivning. Forskningsprogrammet Mediapanel undersökte dessa frågor. Programmet var uppbyggt kring en så kallad panelstudie, där skolungdomar i Växjö och förskolebarn och skolungdomar i Malmö vid flera tillfällen intervjuades om sina massmedievanor.
Mediapanelens databas började byggas upp i mitten av 1970-talet och sträcker sig över närmare 25 år. Totalt innehåller den data om drygt 5 000 barns och ungdomars familjebakgrund och uppväxtmiljö, aktiviteter, medieanvändning och attityder till medierna.

Mediapanel-programmets design bygger på en kombination av longitudinella studier och tvärsnittsstudier viket gör det möjligt att jämföra jämnåriga kohorter av barn och ungdomar från olika tidsperioder, t ex ungdomar på 70-talet med ungdomar i samma ålder på 80- respektive 90-talet. Det är även möjligt att longitudinellt följa samma barn från förskole- och lågstadieåldern, genom skolåldern och ungdomstiden, upp till vuxen ålder.

Frågorna täcker ett brett spektrum och behandlar t ex hur barn och ungdomar identifierar sig med individer på TV-skärmen, vad de tar del av, hur beroende de upplever sig vara av t ex TV, men också vilka alternativa aktiviteter de deltar i, hur mycket de umgås med familj och kamrater. Även frågor om hur de ser på världen i stort, liksom om deras uppfattning om Sverige och sin egen framtid.

Syfte:

Försöka förklara hur medievanor uppstår, hur de förändras med barnens ålder, vilka faktorer hos barnen själva och i barnens omgivning som hänger samman med en viss medieanvändning, samt vilka konsekvenser detta kan få.

Datainsamlingsår 1978/1979. Kohort: Växjö, födda 1963, årskurs 9, födda 1965, årskurs 7, födda 1967, årskurs 5","LISTENING TO MUSIC; MUSIKLYSSNANDE; RADIO LISTENING; RADIOLYSSNANDE; SCHOOLS; SKOLOR; LEISURE TIME; FRITID; SOCIAL ACTIVITIES (LEISURE); SOCIALA AKTIVITETER (FRITID); SCHOOLCHILDREN; SKOLBARN; TELEVISION VIEWING; TV-TITTANDE","http://publications.europa.eu/resource/authority/data-theme/SOCI","https://doi.org/10.5878/c65s-m764#distribution","Matchar miljönyckelord"
